"","GEOID","transportType","X29.Mar","E","pop","SIR","RR","LL","UL"
"153","21089","lowRisk",0,11.7132843801908,36630.8547700187,0,0.107287212653729,0.0945219367642536,0.120991102871096
"278","26089","nextAirport",1,6.67011744694464,20859.4016475179,0.149922397612064,0.438664153526042,0.422539065074257,0.45511991538035
"304","26141","lowRisk",0,3.79306422559562,11862.0175410514,0,0.20944578766142,0.185127883383779,0.23541657370405
"2","17003","mainRoad",0,2.19219275574386,6855.6257883865,0,0.353298113410233,0.332751029156841,0.37444031283071
"202","21187","lowRisk",0,3.44901585684791,10786.0779992118,0,0.155673271718487,0.137464869711555,0.175152425706487
"398","39123","nextAirport",1,12.4257874609082,38859.0596035912,0.0804777969320677,0.241322702557923,0.228698851976056,0.254362131816185
"364","39055","nextAirport",17,29.7531665650951,93046.8251276612,0.571367755522988,0.279684456537405,0.266184380363532,0.293584508295152
"508","51171","mainRoad",4,15.5734476313791,48702.7105239846,0.256847429976928,0.591993872190871,0.558295543590564,0.626606356872311
"499","51027","lowRisk",0,6.72349697326194,21026.3349868577,0,0.136111021659874,0.120107762871583,0.153249921736812
"512","54003","mainRoad",10,43.9906912230764,137571.715081932,0.227320819972801,0.425202051813547,0.400887472119279,0.450187741398772
"531","54041","mainRoad",0,4.95178285758087,15485.6684787294,0,0.13254343113366,0.123087625293628,0.142425762757245
"433","42017","nextAirport",203,203.519131909598,636463.652885318,0.997449223054724,0.823346684125325,0.802158284394436,0.844801435963621
"14","17183","mainRoad",0,24.8023569735989,77564.2003356933,0,0.489300646967015,0.461486211555603,0.517868541557507
"7","17059","lowRisk",0,1.48427964651551,4641.77513367255,0,0.144345122686399,0.127414600242918,0.162467962561435
"66","18099","nextAirport",3,15.0806758987867,47161.6696693897,0.198930075822487,0.844265636131453,0.82269479808312,0.866105356476454
"67","18101","lowRisk",0,3.273760249105,10238.0026254321,0,0.105498167947664,0.0929336212222538,0.118989110507502
"18","18003","airport",26,117.83651160638,368509.122049392,0.22064468512824,1.39810196002944,1.3680044201445,1.42853079677782
"32","18031","mainRoad",40,8.37225702347455,26182.4882902033,4.77768418812825,0.167120382166619,0.15588627346788,0.178808363396922
"35","18037","mainRoad",2,13.6221694943794,42600.4949768893,0.146819491625413,0.437223543715309,0.412261385575534,0.462871372431029
"37","18041","lowRisk",5,7.20025415717157,22517.2936793566,0.69441993169365,0.144348802624548,0.127417930197347,0.162471995096129
"44","18055","mainRoad",1,10.2566390221782,32075.5001121042,0.0974978253439232,0.195672210819143,0.183008411812938,0.208808072976557
"49","18065","mainRoad",2,15.5174876481506,48527.7073436603,0.1288868433698,0.148158197100112,0.137891143552641,0.158864845543098
